id,title,typeSort,typeTrue1,link,description1,dateTrue1,dateSort,date,primaryImage,filename1,Movement,Movement2,Movement3
edanmdm-nmaahc_2015.97.27.30,Notes from the United Nations on the Freedom Charter of South Africa,correspondence,Charters,https://nmaahc.si.edu/object/nmaahc_2015.97.27.30,This special note from the United Nations' Unit on Apartheid details the Freedom Charter of South Africa. The booklet is four pages long. The title page features the United Nations logo in the top left corner inside of a grey header that extends the width of the page. The title is also printed inside this header and reads: [UNIT ON APARTHEID / DEPARTMENT OF POLITICAL AND SECURTIY COUNCIL AFFAIRS]. Typed text fills the rest of the page. The back of each page is blank.,Jul-74,1974,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_30_001&max=300,NMAAHC-2015_97_27_30_001.jpg,Pan Africanism,,
edanmdm-nmaahc_2015.97.27.61,Letter announcing meeting to oppose US intervention in Angola,correspondence,Correspondence,https://nmaahc.si.edu/object/nmaahc_2015.97.27.61,"This letter announces a meeting to discuss efforts to oppose US intervention in Angola. The letter is blue with black typed text. The letter opens with a paragraph and follows with six numbered paragraphs. The bottom section of the letter is separated from formatted like a fill in the blank and asks that readers indicate whether or not they will attend the meeting. At the bottom of the page, handwritten text reads: [870-2645 / Rhodes Gxcyia]. The back of the letter is blank.",30-Dec-75,1975,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_61_001&max=300,NMAAHC-2015_97_27_61_001.jpg,Pan Africanism,,
edanmdm-nmaahc_2015.97.27.62,Flyer announcing the commemoration of the 19th anniversary of the MPLA,fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.62,"This flyer announces a program commemorating the 19th anniversary of the MPLA, the People's Movement for the Liberation of Angola. The flyer is brown with black text and features a large illustration of two MPLA members. The top of the flyer reads: [COMMEMORATING THE / 19TH ANNIVERSARY / OF THE MPLA]. The back of the flyer is blank.",12-Dec-75,1975,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_62_001&max=300,NMAAHC-2015_97_27_62_001.jpg,Anti-apartheid movements,,
edanmdm-nmaahc_2015.97.27.1,Pamphlet about the Patrice Lumumba Coalition,pamphlets,Pamphlets,https://nmaahc.si.edu/object/nmaahc_2015.97.27.1,This pamphlet discusses the Patrice Lumumba Coalition and the Henry Kissinger- Johannes Vorster meeting. The title of the pamphlet reads: [POWER TO SOWETO! / Defy The Kissinger- Vorster Conspiracy!]. The image at the top of the page depicts black South Africans holding placards that read: [TO HELL / WITH / AFRIKAANS]. Three paragraphs of text are typed below the image. The back page features five images of protests and law enforcement.,1976,1976,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_1_001&max=300,NMAAHC-2015_97_27_1_001.jpg,,,
edanmdm-nmaahc_2015.97.27.10,Letter by the Episcopal Churchmen for South Africa,correspondence,Correspondence,https://nmaahc.si.edu/object/nmaahc_2015.97.27.10,"This letter from the Episcopal Churchmen for South Africa asks readers to call their state representatives, senators and President Gerald Ford to demand the United States not to relax restrictions on bank transactions with South Africa. The letterhead at the top of the page features an illustration of the African continent surrounded by the words [EPISCOPAL CHURCHMEN / for / SOUTH AFRICA]. The organization's contact information follows immediately and reads [14 West 11th Street New York, N.Y. 10011 Phone: (212) 477-0066 / -For A Free South Africa-]. The letter follows underneath and onto the back of the document.",25-Feb-76,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_10_001&max=300,NMAAHC-2015_97_27_10_001.jpg,,,
edanmdm-nmaahc_2015.97.27.11,Letter of invitation from the Committee to Free the SASO 9,correspondence,Correspondence,https://nmaahc.si.edu/object/nmaahc_2015.97.27.11,"This letter from the Committee to Free the SASO 9 invites people to an emergency meeting about the SASO 9. The letter is white with black text that reads: [June 4, 1976 / Dear Sister/Brother: / INVITATION TO AN EMERGENCY MEETING / The Committee to Free The SASO 9 (South African Students Organ-/ ization) is a group in the United States working to publicize / the plight of our sisters and brothers in South Africa who face / death by hanging if convicted. / Although the original number was nine who have been unjustly / jailed, it is now sixteen, and one member has been tortured to / death. Along with this, two members of SWAPO (South West African / Peoples Organization) in Namibia have been convicted and sentenced / to death by a South African Court. There are many thousands of / prisoners languishing in the jails of South Africa, Namibia and Rhodesia. / The Committee to Free The SAO 9 is calling an urgent meeting / on Wednesday June 9 at 7:00 P.M. The meeting will take place in / Manhattan at 605 West 115th Street, Room 418. / Some of our activities to publicize the trial of SAO, as well as / aid in the release from prison have been: picket lines at the / South African Airways, demonstrations, forums, poetry readings / and speaking engagements. / We in the Committee are urging you to attend as well as send / representatives of your organizations. Our task is to save the SWAPO 2 from hanging, aid in the freeing of the SASO members as / well as all prisoners of apartheid. / Volunteers and funds are urgently needed. / Yours In Struggle, John Akpan / Coordinator / Committee to Free the SASO Nine]. The back of the letter is blank.",4-Jun-76,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_11_001&max=300,NMAAHC-2015_97_27_11_001.jpg,Anti-apartheid movements,,
edanmdm-nmaahc_2015.97.27.16,Flyer about the Namibia Three and International Women's Day 1976,fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.16,This flyer advertises International Women's Day and a teach-in on the Namibia Three. The flyer is white with black text. The title of the flyer reads: [INTERNATIONAL WOMEN'S DAY 1976 / THESE 3 WOMEN FACE DEATH / ANNA NGIHONDJWA / RAUNA NAMBIINGA / NAIMI NOMBOWO]. Large text in the center of the flyer reads [FREE THE SWAPO WOMEN MILITANTS / FREE THE NAMIBIA THREE / FREE ALL WOMEN POLITICAL PRISONERS]. The back of the flyer is blank.,1976,1976,1860,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_16_001&max=300,NMAAHC-2015_97_27_16_001.jpg,,,
edanmdm-nmaahc_2015.97.27.18,Flyer for Southern Africa: The Struggle for National Liberation conference,fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.18,"This flyer advertises a conference entitled Southern Africa: The Struggle for National Liberation. The flyer is white paper with black text. The flyer reads: [SOUTHERN AFRICA: The Struggle for National Liberation / A Conference sponsored by / The Yale-New Haven Southern African Solidarity Committee / Yale University / April 9-10, 1976 / Friday, April 9, 7:30p.m. - 9:45p.m., Davies Auditorium (Prospect St. near Grove St.) / Saturday, April 10, 9:00a.m.-6:00p.m., Linsly Chittenden (Old Campus, Chapel & High St.)]. The back of the flyer details the schedule of events of the conference and information about the presenters.","April 9-10, 1976",1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_18_001&max=300,NMAAHC-2015_97_27_18_001.jpg,Pan Africanism,,
edanmdm-nmaahc_2015.97.27.187,Flyer advertising Astracarnaval,fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.187,This flyer advertises the Astracarnaval presented by Washington Square Church .The flyer is pink with black text and features two pictures of a singer and musician. The flyer reads [WASHINGTON SQUARE CHURCH / presents / ASTRACARNAVAL / MUSIC & DANCE OF BRAZIL / capoeira / cica duduca jelom / loremil machado lula / tuti moreno nacho mena / antonio zepeda / mon. nov. 22nd 8 p.m. / 133 w. 4st. $3]. The back of the flyer is blank except for the handwritten text that reads [1976].,1976,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_187_001&max=300,NMAAHC-2015_97_27_187_001.jpg,,,
edanmdm-nmaahc_2015.97.27.19,Letter from the Committee to Free the SASO 9,correspondence,Correspondence,https://nmaahc.si.edu/object/nmaahc_2015.97.27.19,This letter from the National Committee to Free the SASO 9 appeals to Christians to help free apartheid prisoners. The letter is white paper with black text. The title reads: [NATIONAL CTEE. TO FREE THE SASO 9 AND ALL APARTHEID / PRISONERS / An Appeal To Christians: Help Free Apartheid Prisoners].The back of the letter is blank.,8-Mar-76,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_19_001&max=300,NMAAHC-2015_97_27_19_001.jpg,Pan Africanism,,
edanmdm-nmaahc_2015.97.27.21ab,Letter from the Committee to Free the SASO 9,correspondence,Correspondence,https://nmaahc.si.edu/object/nmaahc_2015.97.27.21ab,This letter from the National Committee to Free the SASO 9 appeals to Christians to help free apartheid prisoners. The letter is white paper with black text. The title reads: [NATIONAL CTEE. TO FREE THE SASO 9 AND ALL APARTHEID / PRISONERS / An Appeal To Christians: Help Free Apartheid Prisoners]. The letter is two pages and was written by John Akpan. The back of each page is blank.,8-Mar-76,1976,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_21a_001&max=300,NMAAHC-2015_97_27_21a_001.jpg,Pan Africanism,,
edanmdm-nmaahc_2015.97.27.22,Letter discussing the activities of the Commitee to Free the SASO 9,correspondence,Correspondence,https://nmaahc.si.edu/object/nmaahc_2015.97.27.22,This letter discusses the activities of the Committee to Free the SASO 9. The letter is white paper with black ink. It was written by John Akpan and discusses the committee’s activities and announces a meeting to be held on June 9. The back of the letter is blank.,28-May-76,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_22_001-000001&max=300,NMAAHC-2015_97_27_22_001-000001.jpg,,,
edanmdm-nmaahc_2015.97.27.23,Flyer advertising Spartacist League Forum,fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.23,This flyer advertises the Spartacist League Forum in New York City. The flyer is white with black text that reads: [SPARTACIST LEAGUE FORUM / AVENGE SOWETO!]. The flyer gives information about the speaker and the forum. The back of the flyer is blank except for handwritten text in the bottom right that reads [1976].,1976,1976,2010,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_23_001-000001&max=300,NMAAHC-2015_97_27_23_001-000001.jpg,Anti-apartheid movements,,
edanmdm-nmaahc_2015.97.27.3,"Flyer announcing ""free the Saso 9"" protest",fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.3,"This flyer announces a demonstration in support of freeing the Saso 9 and the Namibia 3. The title reads: ['Free the Saso 9' / these women face death!! / FREE THE NAMIBIA THREE]. Below the title is an illustration of the Namibia Three. Information regarding the protest is at the bottom left corner of the flyer and reads: [DEMONSTRATE! / SAT MAR 20th, 1976. / Assemble at British Mission, 845 3 Av./ 52 St. 1P.M. / Assemble at South Africa Airways, 65 5th Ave. / 3 P.M. / VICTORY TO THE AFRICAN MASSES / Sponsored by PASOA, YAWF, AYM, (partial list)]. The back of the flyer is blank.",1976,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_3_001&max=300,NMAAHC-2015_97_27_3_001.jpg,Anti-apartheid movements,,
edanmdm-nmaahc_2015.97.27.31,Flyer advertising film viewings for Katatura and Namibia- A Trust Betrayed,fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.31,"This flyer advertises film viewings for ""Katatura"" and ""Namibia- A Trust Betrayed"" at Columbia University and New York University. The viewing is to be followed by discussion and remarks by Dr. Edward C. May. The flyer is yellow paper with black text that reads: [A Contemporary Church Struggle..... / NAMIBIA Referred to by / South Africa and the American Press as ""South West Africa"" / ""KATATURA"" ""NAMIBIA - A TRUST BETRAYED"" / Earl Hall Auditorium / Columbia University / Monday Sept. 20 / 7:00 p.m. / Loeb Student Center Rm 408 / New York University / Tues. Sept. 21 / 12:00 noon / Dr. Edward C. May]. The back of the flyer is blank except for handwritten text in the bottom right corner that reads [1976].",1976,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_31_001&max=300,NMAAHC-2015_97_27_31_001.jpg,Anti-apartheid movements,,
edanmdm-nmaahc_2015.97.27.35,Letter requesting support for the Anti-Apartheid Day rally,correspondence,Memorandums,https://nmaahc.si.edu/object/nmaahc_2015.97.27.35,"This letter requests support for the May 1 Anti-Apartheid Day in New York City. The memo is white paper with black text. The heading reads: [May 1 Anti-Apartheid Day Committee]. The memo is signed by the following [John Akpan / Pan African Students Organization in / the Americas (PASOA) / Daniel Berrgian, S.J. / Sharon Chin / Youth Against War & Fascism / (YAWF) / Carlos Feliciano / Florynce R. Kennedy / Coalition Against Racism and Sexism / William Kunstler / Lennox Hines (sic) / Pres. National Conference of Black Lawyers / Helen Rodriguez-Trias, M.D. / Pres. Committee to End Sterilization / Abuse (CESA) / Dennis L. Serette / Pres. N.Y.S Coalition of Black Trade Unionists]. The back of the memo is blank.",14-Apr-76,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_35_001&max=300,NMAAHC-2015_97_27_35_001.jpg,Pan Africanism,,
edanmdm-nmaahc_2015.97.27.36,Letter from the African National Council-Zimbabwe,correspondence,Correspondence,https://nmaahc.si.edu/object/nmaahc_2015.97.27.36,"This letter from the African National Council-Zimbabwe states its support for making May 1st Anti-Apartheid Day in New York City. The header and title read: [African National Council-Zimbabwe / NORTH AMERICAN BRANCH / 159 WEST 33rd STREET SUITE 805 / NEW YORK, NEW YORK 10001 / PHONE (212) 379 3720 / April 7th 1976 / Message in Support of Anti-Apartheid Day]. The letter is signed by Christopher Mapondera. The back of the letter is blank.","April 7,1976",1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_36_001&max=300,NMAAHC-2015_97_27_36_001.jpg,Pan Africanism,,
edanmdm-nmaahc_2015.97.27.37,Flyer advertising a fundraising event for Zimbabwean refugees,fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.37,"This flyer advertises a fundraising party for the Zimbabwe African National Union. The flyer is white paper with black text and has a black boarder around the text. [ZIMBABWE AFRICAN NATIONAL UNION / ZANU / A Fund Raising / Party / FOR THE SHIPMENT OF CLOTHING / AND MEDICINE TO ZIMBABWEAN / REFUGEES IN MOZAMBIQUE / Sat. Evening May 8th 1976 / from 9 P.M. until 3 A.M. / AT NEW YORK UNIVERSITY / WEINSTEIN CENTER / (AT WASHINGTON SQUARE COLLEGE) / 5 UNIVERSITY PLACE, N.Y.C / NO PACKAGES-EVERYTHING SOLD AT POPULAR PRICES / DONATION $3.00 PER PERSON / CO-SPONSORED BY / N.Y.U BLACK STUDENTS ASSOCIATION / AND N.Y.U. AFRICAN STUDENTS ASSOCIATION]. The back of the flyer is blank except for the text written at the bottom that reads: [MAY 1976 / 8 / 1976].",1976,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_37_001&max=300,NMAAHC-2015_97_27_37_001.jpg,Anti-apartheid movements,,
edanmdm-nmaahc_2015.97.27.39,Flyer advertising an event entitled Angola: From Liberation to Reconstruction,fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.39,"This flyer advertises a two-day seminar about reconstruction in Angola. The flyer is white paper with black text and features a photograph Angolan activists. The flyer reads: [ANGOLA: FROM LIBERATION TO RECONSTRUCTION / A 2-DAY SEMINAR ON / THE UM SO POVO PRO- / GRAM OF RECONCILIATION / AND RECONSTRUCTION IN / ANGOLA / PLACE: HIGHER GROUND CINEMA / 26 W. 20 STREET N.Y.C / TIME: / 8:00 P.M. / MON-TUE MARCH 15-16 / HEAR / Melba Smith, MPLA Solidarity Ctee. / Mimi Edmunds, MPLA Solidarity Ctee. / Larry Holmes, YAWF. (Delegate to the recent / seminar in Havana with MPLA Officials). / Elombe Brath, Patrice Lumumba Coalition, / (Recently returned from an official trip to / the People's Republic of Angola). / SEE / ""ANGOLA: 2nd. WAR OF LIBERATION,"" a film made / by the MPLA. / DONATION / $1.00 / Sponsored by PASOA, YAWF, AYM, (partial list) / For info call 280-3992, 989-3602, AL5-8033 / APARTHEID OUT OF ANGOLA."" FREE THE SASO 9!]. The back of the flyer lists the March programs of the Pan African Students Organization in the Americas.",Mar-76,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_39_001&max=300,NMAAHC-2015_97_27_39_001.jpg,Pan Africanism,,
edanmdm-nmaahc_2015.97.27.4,Flyer announcing a night of solidarity with South African liberation,fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.4,"This flyer announces a night of solidarity with South African liberation. [A NIGHT OF SOLIDARITY / WITH THE STRUGGLE IN / SOUTH AFRICA (AZANIAO / HEAR SOUTH AFRICAN BROTHER / JEFF DUMO BAQWA]. Underneath the title an outline of the African continent is drawn. In the center of the outline is text that reads [Unarmed Black demonstrators are being shot down / today in South Africa. Over 500, many of them students, / have been killed by the racist police. Are these simply / ""riots"" as the press here claim? Or are the African people / fighting for their national liberation from one of the cruelest / regimes in history? And why is the U.S. government aiding / the Nazi-like South African regime? / Come and hear Jeff Dumo Baqwa, a brother just arrived from / southern Africa. In 1974 he escaped from South Africa where he'd / been exiled to a Transkei village for his activities in the South / African Student Organization (SASO). He's now Director of / Projects for the Southern African Student / Movement (SASM). Many members / of SASO have recently been / arrested and some face execution / for fighting the / apartheid regime.] The bottom of the page has the event date and time [Saturday, Nov. 20th 7:00pm / Joan of Arc JHS / 154 W. 93 St. NYC.] The other side of the flyer repeats this information in Spanish.",1976,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_4_001&max=300,NMAAHC-2015_97_27_4_001.jpg,Pan Africanism,,
edanmdm-nmaahc_2015.97.27.41,"Flyer advertising ""Women and the African Revolution"" program",fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.41,"This flyer advertises a program entitled Women and the African Revolution at First Baptist Church of Crown Heights in New York. The flyer is white with blue text and features a drawing of Africa and an image of a person with a gun. The flyer reads: [WOMEN and the / AFRICAN / REVOLUTION / Sarudzai Churucheminzwa / ZIMBABWE AFRICAN NATIONAL UNION (ZANU) / FRIDAY, MARCH 5, 8:00 / FIRST BAPTIST CHURCH OF CROWN HEIGHTS / 450 Eastern Parkway (near Rogers Ave.) / Take IRT 2 to Nostrand Avenue / Ausp: Crown Heights Militant Forum / For more information, call 596-2849 / Donation: $1.00 (HS and unemployed .50)]. The back of the flyer is blank except for the text written on the left that reads [3-5-1976].",5-Mar-76,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_41_001&max=300,NMAAHC-2015_97_27_41_001.jpg,Anti-apartheid movements,,
edanmdm-nmaahc_2015.97.27.43,Flyer advertising a talk by Tapson Mawere,fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.43,"This flyer advertises a program discussing the liberation of Zimbabwe featuring a lecture by Tapson Mawere. The flyer is gold with black text and features an illustration of two fighters with rifles. Text at the top of the flyer reads: [ZIMBABWE LIBERATION]. Pertinent information about the program including the name of the speaker, topic of discussion and date and location information, is typed in larger font: [Tapson Mawere / U.S./BRITISH/SOUTH AFRICAN PLAN / SEPT. 16-Thurs. -7 P.M. / 144 W. 90th Street, Manhattan]. The back of the flyer is blank except for the text written in the bottom right corner that reads [1976].",16-Sep-76,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_43_001&max=300,NMAAHC-2015_97_27_43_001.jpg,Pan Africanism,,
edanmdm-nmaahc_2015.97.27.44,Flyer advertising demonstration in support of liberating Southern Africa,fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.44,"This flyer advertises a demonstration supporting liberation movements in Southern Africa. The flyer is yellow with black text and features a drawing of three arms holding rifles. The flyer reads: [REVOLUTION SPREADING TO LIBERATE ALL SOUTHERN AFRICA! / DEMONSTRATE / WITH THE COMMUNIST CADRE / SATURDAY, MARCH 27 2-4 / TIMES SQUARE (42 ST. & 7th AVE.) / TO HELP / DEFEND LIBERATED / MOZAMBIQUE / UP with / ZIMBABWE / DOWN with / RHODESIA ! / BRING THE / GLOBAL CLASS WAR HOME! / FOR MORE INFORMATION CONTACT: / CINFUEGOS, BOX 94 / 215 A 2nd AVE. NYC 10003 / OR CALL 924-5451]. The back of the flyer is blank except for text written in the bottom right corner that reads [3-27- / 1976].",Mar-76,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_44_001&max=300,NMAAHC-2015_97_27_44_001.jpg,Pan Africanism,,
edanmdm-nmaahc_2015.97.27.53,Flyer advertising a demonstration in solidarity with Zimbabwean liberation,fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.53,"This flyer announces a demonstration in support of the armed struggle for liberation in Zimbabwe. The flyer is white with black text and features an illustration of an armed Zimbabwean fighter on the left. The flyer has begun to brown with age. The top of the flyer reads: [SOLIDARITY WITH THE ARMED / LIBERATION STRUGGLE / IN ZIMBABWE]. Logistical information is given at the bottom of the flyer and reads: [DEMONSTRATE: 5:00-6:30 / MONDAY, NOVEMBER 22 / MOBIL BUILDING: 42nd & LEXINGTON / MOBIL IS A PRINCIPAL BACKER OF THE RACIST SMITH REGIME IN ""RHODESIA""]. The sponsors for the event are listed at the very bottom in significantly smaller font: [ Liberation Support Movement, LEMPA, International Socialists, Prairie / Fire Organizing Committee, NICH, Attica Now, Guardian, Revolutionary Marxist Organizing Committee, / ZANU Support Committee, Friends of Indochina, Liberation Book Store, City Star, Puerto Rican Socialist / Party Federation of Puerto Rican Socialist University Students]. The back of the flyer includes information about the liberation and solidarity movements and more information about the demonstration. In the bottom right corner, handwritten text reads [1976].",1976,1976,1960,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_53_001&max=300,NMAAHC-2015_97_27_53_001.jpg,Pan Africanism,,
edanmdm-nmaahc_2015.97.27.67,Flyer advertising an event entitled Angola: From Liberation to Reconstruction,fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.67,"This flyer advertises a two-day seminar about reconstruction in Angola. The flyer is white paper with black text and features a photograph Angolan activists. The flyer reads: [ANGOLA: FROM LIBERATION TO RECONSTRUCTION / A 2-DAY SEMINAR ON / THE UM SO POVO PRO- / GRAM OF RECONCILIATION / AND RECONSTRUCTION IN / ANGOLA / PLACE: HIGHER GROUND CINEMA / 26 W. 20 STREET N.Y.C / TIME: / 8:00 P.M. / MON-TUE MARCH 15-16 / HEAR / Melba Smith, MPLA Solidarity Ctee. / Mimi Edmunds, MPLA Solidarity Ctee. / Larry Holmes, YAWF. (Delegate to the recent / seminar in Havana with MPLA Officials). / Elombe Brath, Patrice Lumumba Coalition, / (Recently returned from an official trip to / the People's Republic of Angola). / SEE / ""ANGOLA: 2nd. WAR OF LIBERATION,"" a film made / by the MPLA. / DONATION / $1.00 / Sponsored by PASOA, YAWF, AYM, (partial list) / For info call 280-3992, 989-3602, AL5-8033 / APARTHEID OUT OF ANGOLA."" FREE THE SASO 9!]. The back of the flyer lists the March programs of the Pan African Students Organization in the Americas.",Mar-76,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_67_001&max=300,NMAAHC-2015_97_27_67_001.jpg,Pan Africanism,,
edanmdm-nmaahc_2015.97.27.8,Press release for the Pan-Africanist Congress of Azania to the United Nations,other,Press releases,https://nmaahc.si.edu/object/nmaahc_2015.97.27.8,This press release calls upon the United Nations to boycott South Africa. The title reads: [PAN-AFRICANIST CONGRESS OF AZANIA - MISSION TO THE UNITED NATIONS]. The press release is several pages long and printed on white paper with black ink. It is stapled in the top left corner. The front page has three paragraphs separated by two underlined headers that read: [PRESS RELEASE] and [The black workers in South Africa live below subsistence level].,28-Apr-76,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_8_001&max=300,NMAAHC-2015_97_27_8_001.jpg,Pan Africanism,,
edanmdm-nmaahc_2015.97.27.9,Letter by the Episcopal Churchmen for South Africa,correspondence,Correspondence,https://nmaahc.si.edu/object/nmaahc_2015.97.27.9,"This letter from the Episcopal Churchmen for South Africa asks readers to call their state representatives, senators and President Gerald Ford to demand the United States not to relax restrictions on bank transactions with South Africa. The letterhead at the top of the page features an illustration of the African continent surrounded by the words: [EPISCOPAL CHURCHMEN / for / SOUTH AFRICA]. The organization's contact information follows immediately and reads: [14 West 11th Street New York, N.Y. 10011 Phone: (212) 477-0066 / -For A Free South Africa-]. The letter follows underneath and onto the back of the document.",25-Feb-76,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_9_001&max=300,NMAAHC-2015_97_27_9_001.jpg,Anti-apartheid movements,,
edanmdm-nmaahc_2015.97.27.90,Flyer advertising an evening of jazz at NYU Loeb Student Center,fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.90,"This flyer announces an evening of jazz at NYU Loeb Student Center put on by Jack Kleinsinger Presents Highlights in Jazz!. The flyer is dark pink with black letters. The top of the flyer reads: [Jack Kleinsinger Presents / Highlights in Jazz!]. [Wednesday / Mar.17th, 8pm / ACCENT / ON PERCUSSION] is typed in large bolded font in the center of the page. The names of the performers are listed below the title. Location and ticket information are given at the bottom of the flyer. The black of the flyer is blank except for text handwritten in the center that reads [1976].",17-Mar-76,1976,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_90_001&max=300,NMAAHC-2015_97_27_90_001.jpg,Pan Africanism,,
edanmdm-nmaahc_2013.201.1.13,Pinback button promoting African Liberation Day,buttons,Buttons (information artifacts),https://nmaahc.si.edu/object/nmaahc_2013.201.1.13,"Round pin-back button with black silhouette image of Africa at center. Button has red type set against a yellow background. Type reads, [AFRICAN LIBERATION DAY/MAY 28, 1977/""THE CORE OF THE/BLACK REVOLUTION/IS IN AFRICA!""/ALL AFRICAN PEOPLES/REVOLUTIONARY PARTY].",1977,1977,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-F296A57746A02_5001&max=300,NMAAHC-F296A57746A02_5001.jpg,,,
edanmdm-nmaahc_2013.201.1.14,Pinback button promoting African Liberation Day,buttons,Buttons (information artifacts),https://nmaahc.si.edu/object/nmaahc_2013.201.1.14,"Round pin-back button with green image of Africa set against a red background. Black type on front of button reads, [AFRICAN LIBERATION DAY/MAY 28, 1977/A-APRP].Round pin-back button with green image of Africa set against a red background. Black type on front of button reads, [AFRICAN LIBERATION DAY/MAY 28, 1977/A-APRP].",1977,1977,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2013_201_1_14_5001-000001&max=300,NMAAHC-2013_201_1_14_5001-000001.jpg,,,
edanmdm-nmaahc_2015.97.27.2,Flyer advertising the September 1977 issue of The People's Herald,fliers,Advertisements,https://nmaahc.si.edu/object/nmaahc_2015.97.27.2,This flyer advertises the September 1977 issue of the People's Herald. The flyer is blue with black text that reads: [PEOPLE'S HERALD / This Month / RHODESIA/ / ZIMBABWE / Liberation in the Making / STATE OF BLACK AMERICA / What the Blackout brought to light / ON SALE HERE]. The other side of the flyer reads [LEGALIZED GAMBLING? / ANDREW / YOUNG: / A Trojan Horse for Africa / This Month in / People's Herald].,Sep-77,1977,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_2_001&max=300,NMAAHC-2015_97_27_2_001.jpg,,,
edanmdm-nmaahc_2015.97.27.24,Flyer advertising a protest against the sale of the Krugerrand,fliers,Fliers (printed matter),https://nmaahc.si.edu/object/nmaahc_2015.97.27.24,"This flyer advertises a protest against the sale of the Krugerrand, a South African gold coin. The flyer has browned with age and has a few liquid stains along the left edge. The title reads: [INCAR Says: SAME ENEMY, SAME FIGHT / STOP THE SALE OF THE KRUGERRAND]. There are several paragraphs of text describing effects of the Krugerrand. Protest information is given at the bottom of the page and reads [Assemble: 41 E. 42 ST, (between 5th & Madison) / at 12 Noon Saturday Dec. 10, 1977 / For more info: call 989-5499]. The other side repeats the same information in Spanish.",1977,1977,1970,https://ids.si.edu/ids/deliveryService?id=NMAAHC-2015_97_27_24_001&max=300,NMAAHC-2015_97_27_24_001.jpg,Pan Africanism,,
